,team_1,Seed_1,team_0,Seed_0,winner,team_score_mean_1,num_ot_mean_1,fgm_mean_1,fga_mean_1,fgm3_mean_1,fga3_mean_1,ftm_mean_1,fta_mean_1,or_mean_1,dr_mean_1,ast_mean_1,to_mean_1,stl_mean_1,blk_mean_1,pf_mean_1,team_score_median_1,num_ot_median_1,fgm_median_1,fga_median_1,fgm3_median_1,fga3_median_1,ftm_median_1,fta_median_1,or_median_1,dr_median_1,ast_median_1,to_median_1,stl_median_1,blk_median_1,pf_median_1,Last14days_1,last14days_wins_1,team_score_mean_0,num_ot_mean_0,fgm_mean_0,fga_mean_0,fgm3_mean_0,fga3_mean_0,ftm_mean_0,fta_mean_0,or_mean_0,dr_mean_0,ast_mean_0,to_mean_0,stl_mean_0,blk_mean_0,pf_mean_0,team_score_median_0,num_ot_median_0,fgm_median_0,fga_median_0,fgm3_median_0,fga3_median_0,ftm_median_0,fta_median_0,or_median_0,dr_median_0,ast_median_0,to_median_0,stl_median_0,blk_median_0,pf_median_0,Last14days_0,last14days_wins_0,season
0,1197,16,1310,16,0,69.42281879194631,0.09395973154362416,23.483221476510067,54.53020134228188,6.469798657718121,18.516778523489933,15.986577181208053,23.449664429530202,12.718120805369127,23.28187919463087,11.805369127516778,17.456375838926174,7.570469798657718,1.691275167785235,19.409395973154364,69.0,0.0,23.0,54.0,6.0,17.0,15.0,22.0,12.0,23.0,12.0,17.0,7.0,1.0,19.0,21,15,78.23333333333333,0.13333333333333333,26.153333333333332,59.84,7.3133333333333335,21.453333333333333,18.613333333333333,25.373333333333335,14.553333333333333,24.16,14.586666666666666,13.9,6.753333333333333,3.013333333333333,18.1,79.0,0.0,26.0,59.0,7.0,22.0,18.0,25.0,14.0,24.0,15.0,14.0,6.5,3.0,18.0,12,9,2007
1,1242,01,1310,16,1,76.94736842105263,0.05921052631578947,28.13157894736842,58.848684210526315,5.894736842105263,16.25657894736842,14.789473684210526,21.81578947368421,12.901315789473685,26.592105263157894,17.05263157894737,14.68421052631579,8.5,5.282894736842105,18.585526315789473,78.0,0.0,28.5,58.0,6.0,16.5,14.0,21.5,13.0,27.0,17.0,15.0,7.5,5.0,18.0,22,18,78.23333333333333,0.13333333333333333,26.153333333333332,59.84,7.3133333333333335,21.453333333333333,18.613333333333333,25.373333333333335,14.553333333333333,24.16,14.586666666666666,13.9,6.753333333333333,3.013333333333333,18.1,79.0,0.0,26.0,59.0,7.0,22.0,18.0,25.0,14.0,24.0,15.0,14.0,6.5,3.0,18.0,12,9,2007
2,1130,07,1403,10,1,73.83552631578948,0.09210526315789473,25.901315789473685,55.25657894736842,5.131578947368421,14.848684210526315,16.901315789473685,24.31578947368421,13.125,22.842105263157894,16.55921052631579,13.427631578947368,6.578947368421052,4.026315789473684,16.32236842105263,74.0,0.0,26.0,54.5,5.0,15.0,17.0,24.0,13.0,23.0,17.0,13.0,6.0,3.0,16.0,20,12,72.80254777070064,0.07643312101910828,26.46496815286624,57.59872611464968,4.643312101910828,12.305732484076433,15.229299363057326,21.044585987261147,10.64968152866242,22.78343949044586,15.222929936305732,12.439490445859873,7.369426751592357,2.8471337579617835,16.78343949044586,71.0,0.0,26.0,57.0,4.0,12.0,15.0,20.0,10.0,22.0,15.0,12.0,7.0,3.0,17.0,22,12,2007
3,1130,07,1207,02,0,73.83552631578948,0.09210526315789473,25.901315789473685,55.25657894736842,5.131578947368421,14.848684210526315,16.901315789473685,24.31578947368421,13.125,22.842105263157894,16.55921052631579,13.427631578947368,6.578947368421052,4.026315789473684,16.32236842105263,74.0,0.0,26.0,54.5,5.0,15.0,17.0,24.0,13.0,23.0,17.0,13.0,6.0,3.0,16.0,20,12,68.54054054054055,0.06756756756756757,24.236486486486488,53.5472972972973,6.175675675675675,17.47972972972973,13.891891891891891,19.39864864864865,11.716216216216216,22.27027027027027,14.533783783783784,14.06081081081081,7.472972972972973,4.601351351351352,17.89864864864865,67.0,0.0,24.0,53.0,6.0,17.0,14.0,19.0,11.0,22.0,15.0,14.0,7.0,4.0,17.0,20,9,2007
4,1125,15,1207,02,0,73.93877551020408,0.12244897959183673,25.86394557823129,55.82312925170068,9.013605442176871,24.64625850340136,13.197278911564625,19.08843537414966,10.496598639455783,23.85034013605442,15.931972789115646,15.591836734693878,7.755102040816326,2.836734693877551,18.829931972789115,73.0,0.0,26.0,55.0,9.0,24.0,13.0,19.0,10.0,24.0,15.0,16.0,7.0,2.0,19.0,11,8,68.54054054054055,0.06756756756756757,24.236486486486488,53.5472972972973,6.175675675675675,17.47972972972973,13.891891891891891,19.39864864864865,11.716216216216216,22.27027027027027,14.533783783783784,14.06081081081081,7.472972972972973,4.601351351351352,17.89864864864865,67.0,0.0,24.0,53.0,6.0,17.0,14.0,19.0,11.0,22.0,15.0,14.0,7.0,4.0,17.0,20,9,2007
5,1139,05,1330,12,1,66.43835616438356,0.15753424657534246,22.65068493150685,50.63013698630137,8.60958904109589,23.21232876712329,12.527397260273972,16.993150684931507,8.095890410958905,19.73972602739726,12.280821917808218,9.746575342465754,5.527397260273973,1.9863013698630136,17.671232876712327,67.0,0.0,22.0,50.0,8.0,23.0,12.0,17.0,7.0,19.0,12.0,9.0,5.5,2.0,17.5,10,5,70.36666666666666,0.04666666666666667,24.633333333333333,56.96666666666667,6.526666666666666,19.293333333333333,14.573333333333334,20.546666666666667,12.52,24.573333333333334,15.573333333333334,13.166666666666666,8.273333333333333,3.54,17.88,70.0,0.0,24.5,56.5,6.0,19.0,14.0,20.0,13.0,25.0,15.0,13.0,8.0,3.0,18.0,9,5,2007
6,1139,05,1268,04,1,66.43835616438356,0.15753424657534246,22.65068493150685,50.63013698630137,8.60958904109589,23.21232876712329,12.527397260273972,16.993150684931507,8.095890410958905,19.73972602739726,12.280821917808218,9.746575342465754,5.527397260273973,1.9863013698630136,17.671232876712327,67.0,0.0,22.0,50.0,8.0,23.0,12.0,17.0,7.0,19.0,12.0,9.0,5.5,2.0,17.5,10,5,79.42567567567568,0.08783783783783784,28.425675675675677,62.486486486486484,5.614864864864865,15.364864864864865,16.95945945945946,24.364864864864863,14.162162162162161,26.22972972972973,16.33783783783784,15.506756756756756,8.635135135135135,6.412162162162162,18.97972972972973,79.0,0.0,28.0,62.0,5.0,15.0,17.0,24.0,13.5,26.0,16.0,15.0,9.0,6.0,19.0,16,10,2007
7,1172,13,1268,04,0,74.82089552238806,0.04477611940298507,25.78358208955224,58.16417910447761,8.611940298507463,23.313432835820894,14.64179104477612,19.52238805970149,12.343283582089553,26.246268656716417,15.432835820895523,15.850746268656716,5.768656716417911,1.671641791044776,19.0,75.0,0.0,26.0,57.5,8.5,23.0,14.0,18.0,12.0,27.0,15.0,15.0,6.0,1.0,18.0,11,8,79.42567567567568,0.08783783783783784,28.425675675675677,62.486486486486484,5.614864864864865,15.364864864864865,16.95945945945946,24.364864864864863,14.162162162162161,26.22972972972973,16.33783783783784,15.506756756756756,8.635135135135135,6.412162162162162,18.97972972972973,79.0,0.0,28.0,62.0,5.0,15.0,17.0,24.0,13.5,26.0,16.0,15.0,9.0,6.0,19.0,16,10,2007
8,1139,05,1196,01,0,66.43835616438356,0.15753424657534246,22.65068493150685,50.63013698630137,8.60958904109589,23.21232876712329,12.527397260273972,16.993150684931507,8.095890410958905,19.73972602739726,12.280821917808218,9.746575342465754,5.527397260273973,1.9863013698630136,17.671232876712327,67.0,0.0,22.0,50.0,8.0,23.0,12.0,17.0,7.0,19.0,12.0,9.0,5.5,2.0,17.5,10,5,77.72784810126582,0.056962025316455694,27.39873417721519,55.120253164556964,7.80379746835443,19.848101265822784,15.126582278481013,21.20253164556962,10.848101265822784,25.158227848101266,16.11392405063291,14.120253164556962,7.30379746835443,4.3164556962025316,17.09493670886076,77.0,0.0,27.0,55.0,8.0,20.0,15.0,21.0,11.0,25.0,15.0,14.0,7.0,4.0,18.0,23,17,2007
9,1211,10,1231,07,0,79.61842105263158,0.08552631578947369,27.519736842105264,56.10526315789474,6.256578947368421,16.13157894736842,18.32236842105263,24.388157894736842,11.644736842105264,26.355263157894736,15.618421052631579,13.81578947368421,6.440789473684211,3.4276315789473686,18.06578947368421,80.0,0.0,27.0,56.0,6.0,15.0,18.0,24.0,11.5,26.0,15.5,14.0,6.0,3.0,18.0,13,12,68.37162162162163,0.07432432432432433,23.513513513513512,54.398648648648646,7.45945945945946,20.68918918918919,13.885135135135135,19.486486486486488,11.013513513513514,23.10810810810811,13.222972972972974,12.72972972972973,5.77027027027027,4.0608108108108105,18.7027027027027,69.0,0.0,23.0,54.0,7.0,20.0,13.0,19.0,10.5,23.0,13.0,13.0,5.0,4.0,19.0,19,11,2007
10,1257,06,1390,11,1,75.37086092715232,0.059602649006622516,25.576158940397352,58.11920529801324,8.324503311258278,23.271523178807946,15.894039735099337,22.370860927152318,12.675496688741722,24.99337748344371,15.6158940397351,13.503311258278146,7.76158940397351,4.2781456953642385,20.172185430463575,74.0,0.0,25.0,58.0,8.0,23.0,15.0,22.0,13.0,25.0,15.0,13.0,8.0,4.0,20.0,20,14,70.59731543624162,0.06040268456375839,25.026845637583893,55.90604026845637,5.348993288590604,15.073825503355705,15.194630872483222,20.953020134228186,12.248322147651006,24.59731543624161,14.516778523489933,14.161073825503356,5.738255033557047,4.248322147651007,17.76510067114094,71.0,0.0,25.0,56.0,5.0,15.0,14.0,20.0,12.0,25.0,15.0,14.0,6.0,4.0,17.0,17,9,2007
11,1257,06,1401,03,0,75.37086092715232,0.059602649006622516,25.576158940397352,58.11920529801324,8.324503311258278,23.271523178807946,15.894039735099337,22.370860927152318,12.675496688741722,24.99337748344371,15.6158940397351,13.503311258278146,7.76158940397351,4.2781456953642385,20.172185430463575,74.0,0.0,25.0,58.0,8.0,23.0,15.0,22.0,13.0,25.0,15.0,13.0,8.0,4.0,20.0,20,14,72.6056338028169,0.06338028169014084,25.274647887323944,55.54225352112676,6.514084507042254,17.598591549295776,15.54225352112676,22.54225352112676,11.570422535211268,23.887323943661972,16.43661971830986,13.908450704225352,6.767605633802817,2.6338028169014085,20.859154929577464,72.0,0.0,25.0,54.0,6.0,17.5,15.0,21.0,11.0,24.0,16.0,14.0,6.0,2.0,20.0,16,6,2007
