,team_1,Seed_1,team_0,Seed_0,winner,team_score_mean_1,num_ot_mean_1,fgm_mean_1,fga_mean_1,fgm3_mean_1,fga3_mean_1,ftm_mean_1,fta_mean_1,or_mean_1,dr_mean_1,ast_mean_1,to_mean_1,stl_mean_1,blk_mean_1,pf_mean_1,team_score_median_1,num_ot_median_1,fgm_median_1,fga_median_1,fgm3_median_1,fga3_median_1,ftm_median_1,fta_median_1,or_median_1,dr_median_1,ast_median_1,to_median_1,stl_median_1,blk_median_1,pf_median_1,Last14days_1,last14days_wins_1,team_score_mean_0,num_ot_mean_0,fgm_mean_0,fga_mean_0,fgm3_mean_0,fga3_mean_0,ftm_mean_0,fta_mean_0,or_mean_0,dr_mean_0,ast_mean_0,to_mean_0,stl_mean_0,blk_mean_0,pf_mean_0,team_score_median_0,num_ot_median_0,fgm_median_0,fga_median_0,fgm3_median_0,fga3_median_0,ftm_median_0,fta_median_0,or_median_0,dr_median_0,ast_median_0,to_median_0,stl_median_0,blk_median_0,pf_median_0,Last14days_0,last14days_wins_0,season
0,1115,16,1457,16,1,59.03930131004367,0.048034934497816595,21.34061135371179,55.31004366812227,4.506550218340611,15.506550218340612,11.851528384279476,18.519650655021834,11.467248908296943,24.026200873362445,10.807860262008735,17.087336244541486,6.85589519650655,3.650655021834061,20.11353711790393,58.0,0.0,21.0,55.0,4.0,15.0,11.0,18.0,11.0,24.0,11.0,17.0,6.0,3.0,20.0,29,13,67.0174672489083,0.056768558951965066,23.82532751091703,55.34497816593886,6.262008733624454,18.51528384279476,13.104803493449781,19.94759825327511,12.117903930131005,23.528384279475983,13.174672489082969,13.54585152838428,7.978165938864628,3.912663755458515,18.314410480349345,67.0,0.0,23.0,55.0,6.0,19.0,13.0,19.0,12.0,23.0,13.0,13.0,8.0,4.0,18.0,19,16,2010
1,1115,16,1181,01,0,59.03930131004367,0.048034934497816595,21.34061135371179,55.31004366812227,4.506550218340611,15.506550218340612,11.851528384279476,18.519650655021834,11.467248908296943,24.026200873362445,10.807860262008735,17.087336244541486,6.85589519650655,3.650655021834061,20.11353711790393,58.0,0.0,21.0,55.0,4.0,15.0,11.0,18.0,11.0,24.0,11.0,17.0,6.0,3.0,20.0,29,13,79.2568093385214,0.042801556420233464,26.98443579766537,58.540856031128406,7.673151750972763,20.439688715953306,17.6147859922179,24.330739299610894,12.762645914396888,23.77431906614786,14.03112840466926,13.42023346303502,8.447470817120623,5.128404669260701,18.603112840466927,79.0,0.0,27.0,58.0,7.0,20.0,17.0,24.0,13.0,24.0,14.0,13.0,8.0,5.0,18.0,37,24,2010
2,1124,03,1181,01,0,71.69955156950672,0.08071748878923767,24.847533632286996,56.237668161434975,7.762331838565022,21.668161434977577,14.242152466367713,20.04035874439462,11.614349775784753,22.708520179372197,12.67713004484305,14.121076233183857,6.9641255605381165,3.820627802690583,18.48878923766816,71.0,0.0,24.0,57.0,8.0,22.0,14.0,19.0,11.0,22.0,12.0,14.0,7.0,3.0,18.0,28,11,79.2568093385214,0.042801556420233464,26.98443579766537,58.540856031128406,7.673151750972763,20.439688715953306,17.6147859922179,24.330739299610894,12.762645914396888,23.77431906614786,14.03112840466926,13.42023346303502,8.447470817120623,5.128404669260701,18.603112840466927,79.0,0.0,27.0,58.0,7.0,20.0,17.0,24.0,13.0,24.0,14.0,13.0,8.0,5.0,18.0,37,24,2010
3,1139,05,1181,01,0,67.25,0.10833333333333334,22.558333333333334,50.44166666666667,8.358333333333333,22.8375,13.775,18.695833333333333,8.595833333333333,20.904166666666665,12.508333333333333,10.520833333333334,5.8625,2.279166666666667,17.708333333333332,67.5,0.0,22.0,50.0,8.0,22.0,13.0,18.0,8.5,21.0,12.0,10.0,6.0,2.0,18.0,16,10,79.2568093385214,0.042801556420233464,26.98443579766537,58.540856031128406,7.673151750972763,20.439688715953306,17.6147859922179,24.330739299610894,12.762645914396888,23.77431906614786,14.03112840466926,13.42023346303502,8.447470817120623,5.128404669260701,18.603112840466927,79.0,0.0,27.0,58.0,7.0,20.0,17.0,24.0,13.0,24.0,14.0,13.0,8.0,5.0,18.0,37,24,2010
4,1143,08,1181,01,0,72.36326530612244,0.08979591836734693,25.930612244897958,56.36734693877551,5.983673469387755,16.351020408163265,14.518367346938776,20.228571428571428,10.844897959183674,23.43265306122449,14.510204081632653,13.012244897959183,5.220408163265306,2.5755102040816324,17.375510204081632,73.0,0.0,26.0,56.0,6.0,16.0,14.0,18.0,11.0,23.0,14.0,13.0,5.0,2.0,17.0,30,12,79.2568093385214,0.042801556420233464,26.98443579766537,58.540856031128406,7.673151750972763,20.439688715953306,17.6147859922179,24.330739299610894,12.762645914396888,23.77431906614786,14.03112840466926,13.42023346303502,8.447470817120623,5.128404669260701,18.603112840466927,79.0,0.0,27.0,58.0,7.0,20.0,17.0,24.0,13.0,24.0,14.0,13.0,8.0,5.0,18.0,37,24,2010
5,1124,03,1358,14,1,71.69955156950672,0.08071748878923767,24.847533632286996,56.237668161434975,7.762331838565022,21.668161434977577,14.242152466367713,20.04035874439462,11.614349775784753,22.708520179372197,12.67713004484305,14.121076233183857,6.9641255605381165,3.820627802690583,18.48878923766816,71.0,0.0,24.0,57.0,8.0,22.0,14.0,19.0,11.0,22.0,12.0,14.0,7.0,3.0,18.0,28,11,73.24413145539906,0.09389671361502347,25.122065727699532,56.60093896713615,7.220657276995305,20.333333333333332,15.779342723004694,23.469483568075116,12.107981220657276,24.95774647887324,17.389671361502348,15.774647887323944,7.422535211267606,3.535211267605634,20.71361502347418,72.0,0.0,25.0,56.0,7.0,20.0,15.0,23.0,12.0,25.0,18.0,16.0,7.0,3.0,21.0,30,17,2010
6,1124,03,1330,11,1,71.69955156950672,0.08071748878923767,24.847533632286996,56.237668161434975,7.762331838565022,21.668161434977577,14.242152466367713,20.04035874439462,11.614349775784753,22.708520179372197,12.67713004484305,14.121076233183857,6.9641255605381165,3.820627802690583,18.48878923766816,71.0,0.0,24.0,57.0,8.0,22.0,14.0,19.0,11.0,22.0,12.0,14.0,7.0,3.0,18.0,28,11,68.90283400809717,0.06072874493927125,24.821862348178136,57.020242914979754,6.016194331983805,17.991902834008098,13.242914979757085,19.214574898785425,13.246963562753036,24.105263157894736,15.449392712550607,13.036437246963562,7.991902834008097,3.6477732793522266,17.076923076923077,69.0,0.0,25.0,57.0,6.0,18.0,13.0,19.0,13.0,24.0,15.0,13.0,8.0,3.0,17.0,15,9,2010
7,1323,06,1330,11,0,76.22950819672131,0.05737704918032787,26.307377049180328,59.08606557377049,8.59016393442623,21.96311475409836,15.024590163934427,20.549180327868854,12.14344262295082,25.614754098360656,16.46311475409836,11.528688524590164,6.409836065573771,3.80327868852459,15.684426229508198,75.0,0.0,26.0,59.0,8.0,22.0,15.0,20.0,12.0,26.0,16.0,11.0,6.0,3.0,15.0,28,17,68.90283400809717,0.06072874493927125,24.821862348178136,57.020242914979754,6.016194331983805,17.991902834008098,13.242914979757085,19.214574898785425,13.246963562753036,24.105263157894736,15.449392712550607,13.036437246963562,7.991902834008097,3.6477732793522266,17.076923076923077,69.0,0.0,25.0,57.0,6.0,18.0,13.0,19.0,13.0,24.0,15.0,13.0,8.0,3.0,17.0,15,9,2010
8,1124,03,1388,10,1,71.69955156950672,0.08071748878923767,24.847533632286996,56.237668161434975,7.762331838565022,21.668161434977577,14.242152466367713,20.04035874439462,11.614349775784753,22.708520179372197,12.67713004484305,14.121076233183857,6.9641255605381165,3.820627802690583,18.48878923766816,71.0,0.0,24.0,57.0,8.0,22.0,14.0,19.0,11.0,22.0,12.0,14.0,7.0,3.0,18.0,28,11,72.40425531914893,0.059574468085106386,24.740425531914894,55.08510638297872,6.7957446808510635,18.880851063829788,16.127659574468087,22.791489361702126,12.208510638297872,24.646808510638298,12.740425531914894,14.34468085106383,6.221276595744681,4.285106382978723,18.361702127659573,72.0,0.0,25.0,55.0,7.0,19.0,15.0,22.0,12.0,25.0,12.0,14.0,6.0,4.0,18.0,20,13,2010
9,1350,07,1388,10,0,64.09387755102041,0.08571428571428572,22.775510204081634,52.477551020408164,6.522448979591837,19.518367346938774,12.020408163265307,17.620408163265306,9.387755102040817,21.33061224489796,12.808163265306122,12.910204081632653,6.942857142857143,3.804081632653061,19.09387755102041,64.0,0.0,23.0,53.0,7.0,19.0,12.0,17.0,9.0,21.0,13.0,12.0,7.0,4.0,19.0,29,18,72.40425531914893,0.059574468085106386,24.740425531914894,55.08510638297872,6.7957446808510635,18.880851063829788,16.127659574468087,22.791489361702126,12.208510638297872,24.646808510638298,12.740425531914894,14.34468085106383,6.221276595744681,4.285106382978723,18.361702127659573,72.0,0.0,25.0,55.0,7.0,19.0,15.0,22.0,12.0,25.0,12.0,14.0,6.0,4.0,18.0,20,13,2010
