,team_1,Seed_1,team_0,Seed_0,winner,team_score_mean_1,num_ot_mean_1,fgm_mean_1,fga_mean_1,fgm3_mean_1,fga3_mean_1,ftm_mean_1,fta_mean_1,or_mean_1,dr_mean_1,ast_mean_1,to_mean_1,stl_mean_1,blk_mean_1,pf_mean_1,team_score_median_1,num_ot_median_1,fgm_median_1,fga_median_1,fgm3_median_1,fga3_median_1,ftm_median_1,fta_median_1,or_median_1,dr_median_1,ast_median_1,to_median_1,stl_median_1,blk_median_1,pf_median_1,Last14days_1,last14days_wins_1,team_score_mean_0,num_ot_mean_0,fgm_mean_0,fga_mean_0,fgm3_mean_0,fga3_mean_0,ftm_mean_0,fta_mean_0,or_mean_0,dr_mean_0,ast_mean_0,to_mean_0,stl_mean_0,blk_mean_0,pf_mean_0,team_score_median_0,num_ot_median_0,fgm_median_0,fga_median_0,fgm3_median_0,fga3_median_0,ftm_median_0,fta_median_0,or_median_0,dr_median_0,ast_median_0,to_median_0,stl_median_0,blk_median_0,pf_median_0,Last14days_0,last14days_wins_0,season
0,1140,14,1233,14,1,75.83061889250814,0.035830618892508145,26.482084690553744,56.76547231270359,7.208469055374593,19.136807817589577,15.657980456026058,21.65798045602606,10.778501628664495,25.693811074918568,15.231270358306189,13.06514657980456,7.055374592833876,3.576547231270358,18.807817589576548,76.0,0.0,26.0,57.0,7.0,19.0,15.0,22.0,11.0,25.0,15.0,13.0,7.0,3.0,19.0,39,27,71.40259740259741,0.07792207792207792,25.344155844155843,56.246753246753244,6.084415584415584,17.074675324675326,14.62987012987013,21.6525974025974,11.75974025974026,23.698051948051948,14.831168831168831,15.090909090909092,7.3019480519480515,3.9123376623376624,19.50974025974026,70.0,0.0,25.0,56.0,6.0,16.0,14.0,22.0,11.5,24.0,14.0,15.0,7.0,4.0,19.0,19,10,2012
1,1140,14,1266,03,0,75.83061889250814,0.035830618892508145,26.482084690553744,56.76547231270359,7.208469055374593,19.136807817589577,15.657980456026058,21.65798045602606,10.778501628664495,25.693811074918568,15.231270358306189,13.06514657980456,7.055374592833876,3.576547231270358,18.807817589576548,76.0,0.0,26.0,57.0,7.0,19.0,15.0,22.0,11.0,25.0,15.0,13.0,7.0,3.0,19.0,39,27,74.43042071197411,0.05177993527508091,25.653721682847895,56.786407766990294,6.88673139158576,18.644012944983817,16.236245954692556,22.576051779935273,12.472491909385113,23.24271844660194,15.080906148867314,13.135922330097088,7.411003236245954,3.1423948220064726,18.76051779935275,74.0,0.0,25.0,57.0,7.0,18.0,16.0,22.0,12.0,23.0,15.0,13.0,7.0,3.0,18.0,36,17,2012
2,1196,07,1266,03,1,76.32298136645963,0.059006211180124224,27.211180124223603,56.6055900621118,7.6770186335403725,20.43167701863354,14.22360248447205,20.177018633540374,11.521739130434783,24.46273291925466,15.720496894409937,13.055900621118013,7.043478260869565,3.6956521739130435,16.22360248447205,76.0,0.0,27.0,56.0,8.0,20.5,14.0,20.0,11.0,24.0,15.0,13.0,7.0,3.0,16.0,43,25,74.43042071197411,0.05177993527508091,25.653721682847895,56.786407766990294,6.88673139158576,18.644012944983817,16.236245954692556,22.576051779935273,12.472491909385113,23.24271844660194,15.080906148867314,13.135922330097088,7.411003236245954,3.1423948220064726,18.76051779935275,74.0,0.0,25.0,57.0,7.0,18.0,16.0,22.0,12.0,23.0,15.0,13.0,7.0,3.0,18.0,36,17,2012
3,1290,16,1443,16,0,65.69333333333333,0.05,23.123333333333335,57.46333333333333,6.55,19.85,12.896666666666667,19.61,13.2,22.76,12.07,14.976666666666667,7.613333333333333,2.9266666666666667,19.666666666666668,65.0,0.0,23.0,57.0,6.0,19.0,13.0,19.0,13.0,23.0,11.0,14.0,7.0,3.0,19.0,37,23,73.36482084690553,0.06840390879478828,26.006514657980457,57.23452768729641,7.140065146579804,19.758957654723126,14.211726384364821,20.749185667752442,12.938110749185668,22.84039087947883,13.009771986970684,14.583061889250814,6.6612377850162865,3.3811074918566777,19.201954397394136,73.0,0.0,26.0,56.0,7.0,19.0,14.0,20.0,13.0,23.0,12.0,14.0,6.0,3.0,19.0,27,21,2012
4,1246,01,1443,16,1,74.49532710280374,0.037383177570093455,26.613707165109034,56.40498442367601,6.35202492211838,17.7196261682243,14.91588785046729,21.133956386292834,12.05607476635514,25.049844236760123,14.601246105919003,13.928348909657322,6.937694704049845,5.529595015576324,16.8411214953271,73.0,0.0,26.0,56.0,6.0,17.0,14.0,20.0,12.0,25.0,14.0,14.0,7.0,5.0,17.0,46,35,73.36482084690553,0.06840390879478828,26.006514657980457,57.23452768729641,7.140065146579804,19.758957654723126,14.211726384364821,20.749185667752442,12.938110749185668,22.84039087947883,13.009771986970684,14.583061889250814,6.6612377850162865,3.3811074918566777,19.201954397394136,73.0,0.0,26.0,56.0,7.0,19.0,14.0,20.0,13.0,23.0,12.0,14.0,6.0,3.0,19.0,27,21,2012
5,1143,12,1378,12,0,72.28478964401295,0.08737864077669903,25.870550161812297,55.983818770226534,5.744336569579288,15.744336569579287,14.799352750809062,20.627831715210355,10.663430420711974,23.76051779935275,14.72168284789644,12.996763754045308,5.216828478964401,2.6310679611650487,17.0873786407767,73.0,0.0,26.0,56.0,6.0,15.0,14.0,19.0,11.0,23.0,15.0,13.0,5.0,2.0,17.0,35,14,63.85761589403973,0.052980132450331126,22.56291390728477,52.562913907284766,4.983443708609271,15.602649006622517,13.748344370860927,20.602649006622517,11.685430463576159,23.685430463576157,13.099337748344372,14.774834437086092,5.97682119205298,4.062913907284768,17.97682119205298,63.0,0.0,22.0,52.0,5.0,15.0,13.0,20.0,12.0,24.0,12.0,14.0,5.5,4.0,18.0,32,13,2012
6,1325,13,1378,12,1,70.20700636942675,0.14331210191082802,23.754777070063696,54.1656050955414,6.754777070063694,19.388535031847134,15.94267515923567,22.519108280254777,11.207006369426752,22.796178343949045,13.468152866242038,13.920382165605096,7.7006369426751595,2.343949044585987,18.61464968152866,69.0,0.0,23.0,53.0,7.0,19.0,16.0,22.0,11.0,23.0,13.0,14.0,8.0,2.0,18.0,44,27,63.85761589403973,0.052980132450331126,22.56291390728477,52.562913907284766,4.983443708609271,15.602649006622517,13.748344370860927,20.602649006622517,11.685430463576159,23.685430463576157,13.099337748344372,14.774834437086092,5.97682119205298,4.062913907284768,17.97682119205298,63.0,0.0,22.0,52.0,5.0,15.0,13.0,20.0,12.0,24.0,12.0,14.0,5.5,4.0,18.0,32,13,2012
7,1249,16,1436,16,0,73.22878228782288,0.055350553505535055,25.33210332103321,59.09963099630996,6.169741697416974,18.280442804428045,16.394833948339482,24.029520295202953,13.095940959409594,24.52029520295203,13.749077490774908,15.07749077490775,7.014760147601476,3.970479704797048,19.55719557195572,73.0,0.0,25.0,59.0,6.0,18.0,16.0,24.0,13.0,25.0,13.0,15.0,7.0,4.0,19.0,29,13,69.63782051282051,0.07051282051282051,24.493589743589745,54.833333333333336,5.711538461538462,16.432692307692307,14.939102564102564,21.708333333333332,12.128205128205128,25.182692307692307,13.903846153846153,13.923076923076923,6.346153846153846,3.5,17.596153846153847,70.0,0.0,24.0,55.0,5.5,16.0,14.5,21.0,12.0,25.0,14.0,14.0,6.0,3.0,18.0,26,21,2012
8,1314,01,1436,16,1,82.16666666666667,0.04716981132075472,29.37735849056604,62.68238993710692,6.169811320754717,17.09748427672956,17.242138364779873,24.5188679245283,14.433962264150944,26.858490566037737,17.264150943396228,14.566037735849056,8.044025157232705,4.8081761006289305,16.70754716981132,82.0,0.0,29.0,63.0,6.0,16.0,17.0,24.0,14.0,27.0,17.0,14.0,8.0,4.0,17.0,42,30,69.63782051282051,0.07051282051282051,24.493589743589745,54.833333333333336,5.711538461538462,16.432692307692307,14.939102564102564,21.708333333333332,12.128205128205128,25.182692307692307,13.903846153846153,13.923076923076923,6.346153846153846,3.5,17.596153846153847,70.0,0.0,24.0,55.0,5.5,16.0,14.5,21.0,12.0,25.0,14.0,14.0,6.0,3.0,18.0,26,21,2012
9,1124,03,1355,14,1,71.78321678321679,0.06993006993006994,24.937062937062937,55.82167832167832,7.391608391608392,20.55944055944056,14.517482517482517,20.332167832167833,11.671328671328672,22.947552447552447,12.807692307692308,14.255244755244755,7.034965034965035,3.958041958041958,18.234265734265733,71.0,0.0,24.5,56.0,7.0,20.0,14.0,19.0,11.5,22.5,12.0,14.0,7.0,4.0,18.0,36,14,70.05339805825243,0.07281553398058252,24.325242718446603,55.83495145631068,6.655339805825243,18.490291262135923,14.74757281553398,20.684466019417474,11.504854368932039,22.635922330097088,12.529126213592233,13.631067961165048,5.655339805825243,1.9902912621359223,18.354368932038835,71.0,0.0,24.0,56.0,6.0,18.0,14.0,19.5,11.0,22.0,12.0,13.0,5.0,2.0,18.0,12,6,2012
